"type_2","type_3","id","dob","country","head_of_org","revenue","last_edited_by","last_edited_date","date_added","raw_source","algorithm"
"Organization","Company","Blair-Merritt",NA,"Novarctica","Francesca Surian",4946.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake and Sons",NA,"Arvaros","Grégoire-Noël Lopes",53166.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake LLC",NA,"Mawalara","James Bates",16135.7,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake PLC",NA,"Kondanovia","Clifford Cooper",6642.56,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake, Duarte and Murray",NA,"Oceanus","Bernardo Castillo",14428.23,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Blake, Flores and Wilson",NA,"Nalakond","Uriel Humberto Franco Toro",16466.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake, James and Thompson",NA,"Naraliket","Ing. Magdalena Heredia",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake, Martinez and Olson",NA,"Isla Solmar","Richard Williams",23451.81,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake-Hull",NA,"Isla Solmar","Dr. Lorena Hidalgo",4674.93,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blake-Patel",NA,"Lumakari","Jesse Gonzalez",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blankenship, Carroll and Newman",NA,"Isla Solmar","Robert Quinn",9685.66,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blankenship, Gray and Walls",NA,"Quornova","Duane Gray",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blankenship, Hudson and Sullivan",NA,"Mawalara","Erika Agostini",6245.81,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blankenship-Strickland",NA,"Novarctica","Luis Manuel Zacarías Robles Ballesteros",10657.34,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blevins Ltd",NA,"Oceanus","Horacio Rosario Polanco",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blevins, Harrington and Maynard",NA,"Azurionix","Lauretta Tornatore",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Blue Water Ventures Kga",NA,"Rio Isla","Nicole Green",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Bolton Group",NA,"Isla Solmar","Élise Rémy",158666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bolton Inc",NA,"Oceanus","Sr(a). Marisol Menchaca",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond LLC",NA,"Novarctica","Gregory Garcia",31266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond PLC",NA,"Arvaros","Stella Modiano-Andreozzi",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond, Hayes and Gomez",NA,"Quornova","Denise Martinez-Marchal",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond, Juarez and Baird",NA,"Isla Solmar","Megan Rodriguez",91493.28,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond, Lawrence and Roberts",NA,"Uzifrica","Zoé Julia Orta Castillo",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond, Robinson and Jenkins",NA,"Thessalandia","Daniel Perez",970398.04,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond, Ryan and Austin",NA,"Quornova","Santino Fioravanti",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bond, Wilson and Cooper",NA,"Azurionix","Melanie Thomas",18166.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bonilla Inc",NA,"Quornova","Sig.ra Camilla Napolitano",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Bonilla, Durham and Sanchez",NA,"Quornova","Michael Gonzalez",5168.83,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bonilla, Rodriguez and White",NA,"Lumakari","Sig. Pasquale Vigliotti",151725.5,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bonilla, Williamson and Benson",NA,"Oceanus","Julia Martin",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bonilla-Scott",NA,"Nalakond","Mtro. Alfonso Madrigal",13651.34,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booker Group",NA,"Naraliket","Dott. Bernardo Broggini",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booker LLC",NA,"Oceanus","Adela Meléndez Santillán",7346.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booker Ltd",NA,"Oceanus","James Norton",5652.6,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booker, Smith and Smith",NA,"Oceanus","Domenico Bocca-Parpinel",14186.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booker-Frye",NA,"Oceanus","Latasha Williams",9748.31,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boone Group",NA,"Oceanus","Roger Couturier",281433.16,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boone LLC",NA,"Novarctica","Franco Pellegrini",52824.45,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boone, Coleman and Hoffman",NA,"Jiraputra","Lisa Lam",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boone-Kennedy",NA,"Azurionix","Monique Gomez",12566.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boone-Morrison",NA,"Mawalara","Eugène Bourgeois",450666.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booth PLC",NA,"Oceanus","Rémy Berthelot",4746.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booth, Anderson and Higgins",NA,"Anderia del Mar","Luis Rael",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booth, Hines and Benson",NA,"Oceanus","Hilda Rascón",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booth, Hunter and Conner",NA,"Uzifrica","Justin Lopez",178157.25,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booth, Rodriguez and Armstrong",NA,"Ariuzima","Guarino Boccherini",22905.83,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Booth-Smith",NA,"Oceanus","Óscar Ochoa Narváez",15266.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowen LLC",NA,"Uzifrica","Léon Teixeira",638008.63,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowen Ltd",NA,"Brindisola","José Eduardo Solano",1471665.39,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowen, Diaz and Smith",NA,"Arvaros","Susan Marques",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowen-Randolph",NA,"Mawalara","Alain Boulay-Boucher",13815.38,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Bowers Group",NA,"Oceanus","Calogero Fiorucci",15866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Bowers Ltd",NA,"Oceanus","Joseph Olson",67476.17,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowers-Cooper",NA,"Novarctica","Elvia Ybarra Jurado",27466.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowers-Nguyen",NA,"Naraliket","Cristal Hernán Cano Samaniego",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowers-Raymond",NA,"Valtalmo","Tom Norris",16210.68,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowman and Sons",NA,"Valtalmo","Luchino Cabrini-Pizziol",33600.48,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","LogisticsCompany","Bowman Group",NA,"Oceanus","Loretta Bajardi",24807.76,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowman LLC",NA,"Faraluna","Aaron Sanchez",6503.39,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowman-Dorsey",NA,"Coralada","Lic. Guillermo Monroy",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowman-Howe",NA,"Nalakond","Brigitte Garnier",430463.88,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bowman-Murphy",NA,"Galduzim","Alicia Augusto Ontiveros",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd and Sons",NA,"Oceanus","Silvano Gustavo Fajardo",62698.27,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd LLC",NA,"Oceanus","Latoya Snow",4746.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd Ltd",NA,"Oceanus","Federigo Pezzali",15866.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd, Gonzalez and Morris",NA,"Quirinelle","Hortense Laroche",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd, Morgan and Jones",NA,"Oceanus","Emiliano Perea Holguín",14226.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Boyd, Ray and Sloan",NA,"Imazam","Craig Henry",50293.06,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd, Wiggins and Avery",NA,"Naraliket","Fausto Scaramucci",6817.24,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Boyd-Vaughn",NA,"Mawalara","Isa Calgari",31566.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyd-Walker",NA,"Oceanus","Édith-Nath Julien",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyer Inc",NA,"Mawalara","Marisol Heredia Holguín",4674.63,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyer Ltd",NA,"Brindivaria","Ricardo Rojo Robledo",131852.87,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyer, Holland and Todd",NA,"Thessalandia","Eliana Piazzi",270332.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","FishingCompany","Boyer-Jones",NA,"Azurionix","Veronica Bembo",228660.76,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyer-Mendez",NA,"Oceanus","Daniel Jones",87957.92,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyle, Campbell and Reynolds",NA,"Novarctica","Lauren Christensen",16636.42,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Boyle-Torres",NA,"Isla Solmar","Eraldo Pistoletto",7263.29,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradford and Sons",NA,"Naraliket","Dr. Antonia Ochoa",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradford PLC",NA,"Arreciviento","Franck Cousin",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradford, Clarke and Greer",NA,"Quirinelle","Mariana Brunelleschi",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradford-Mitchell",NA,"Oceanus","Gloria Maderna",6530.75,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley LLC",NA,"Isla Solmar","Lindsay Martinez",28743.27,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley Ltd",NA,"Uzifrica","Alberto Luis Miguel Montes",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley, Alexander and Wilkins",NA,"Uzifrica","Derek Thomas",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley, Coleman and Willis",NA,"Uzifrica","Claude-Camille Bailly",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley, Ritter and Smith",NA,"Mawandia","Elizabeth Olsen",10206.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley-Adams",NA,"Quornova","Ida Morpurgo-Chigi",23987.78,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley-Figueroa",NA,"Novarctica","Luis Manuel María Cristina Riojas Hinojosa",24134.23,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley-Jones",NA,"Naraliket","Genaro Parra",0,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
"Organization","Company","Bradley-Robles",NA,"Mawalara","Paulina Bonomo",7096.67,"Pelagia Alethea Mordoch",2035-01-01,2035-01-01,"Existing Corporate Structure Data","Automatic Import"
